LIMIT_BAL,MALE,FEMALE,GRADSCHOOL,UNIVERSITY,HIGH SCHOOL,OTHERS_EDUC,MARRIED,SINGLE,OTHERS_MARITAL,AGE,INVALID_SEPT_STATUS,PAYDULY_SEPT_STATUS,LESSTHANAMONTHDELAY_SEPT_STATUS,1MONTHDELAY_SEPT_STATUS,2MONTHDELAY_SEPT_STATUS,3MONTDELAY_SEPT_STATUS,4MONTDELAY_SEPT_STATUS,5MONTDELAY_SEPT_STATUS,6MONTDELAY_SEPT_STATUS,7MONTDELAY_SEPT_STATUS,8MONTDELAY_SEPT_STATUS,9MONTDELAY_SEPT_STATUS,INVALID_AUGUST_STATUS,PAYDULY_AUG_STATUS,LESSTHANAMONTHDELAY_AUG_STATUS,1MONTHDELAY_AUG_STATUS,2MONTHDELAY_AUG_STATUS,3MONTHDELAY_AUG_STATUS,4MONTHDELAY_AUG_STATUS,5MONTHDELAY_AUG_STATUS,6MONTHDELAY_AUG_STATUS,7MONTHDELAY_AUG_STATUS,8MONTHDELAY_AUG_STATUS,9MONTHDELAY_AUG_STATUS,INVALID_JUL_STATUS,PAYDULY_JUL_STATUS,LESSTHANAMONTHDELAY_JUL_STATUS,1MONTHDELAY_JUL_STATUS,2MONTHDELAY_JUL_STATUS,3MONTHDELAY_JUL_STATUS,4MONTHDELAY_JUL_STATUS,5MONTHDELAY_JUL_STATUS,6MONTHDELAY_JUL_STATUS,7MONTHDELAY_JUL_STATUS,8MONTHDELAY_JUL_STATUS,9MONTHDELAY_JUL_STATUS,INVALID_JUN_STATUS,PAYDULY_JUN_STATUS,LESSTHANAMONTHDELAY_JUN_STATUS,1MONTHDELAY_JUN_STATUS,2MONTHDELAY_JUN_STATUS,3MONTHDELAY_JUN_STATUS,4MONTHDELAY_JUN_STATUS,5MONTHDELAY_JUN_STATUS,6MONTHDELAY_JUN_STATUS,7MONTHDELAY_JUN_STATUS,8MONTHDELAY_JUN_STATUS,9MONTHDELAY_JUN_STATUS,INVALID_MAY_STATUS,PAYDULY_MAY_STATUS,LESSTHANAMONTHDELAY_MAY_STATUS,1MONTHDELAY_MAY_STATUS,2MONTHDELAY_MAY_STATUS,3MONTHDELAY_MAY_STATUS,4MONTHDELAY_MAY_STATUS,5MONTHDELAY_MAY_STATUS,6MONTHDELAY_MAY_STATUS,7MONTHDELAY_MAY_STATUS,8MONTHDELAY_MAY_STATUS,9MONTHDELAY_MAY_STATUS,INVALID_APR_STATUS,PAYDULY_APR_STATUS,LESSTHANAMONTHDELAY_APR_STATUS,1MONTHDELAY_APR_STATUS,2MONTHDELAY_APR_STATUS,3MONTHDELAY_APR_STATUS,4MONTHDELAY_APR_STATUS,5MONTHDELAY_APR_STATUS,6MONTHDELAY_APR_STATUS,7MONTHDELAY_APR_STATUS,8MONTHDELAY_APR_STATUS,9MONTHDELAY_APR_STATUS,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,DEFAULT
0.04040404,1,0,0,1,0,0,1,0,0,0.379310345,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.153787615,0.073844936,0.091310141,0.168827584,0.089985672,0.268369212,0.001305017,0.000682793,0.000369403,0.000549114,0.000834644,0.000624213,1
0.02020202,0,1,1,0,0,0,1,0,0,0.017241379,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.166410493,0.087715952,0.098705193,0.181229783,0.104102607,0.278452462,0.002294082,0.001189841,0.002233159,0.003222222,2.34451E-06,0.003217532,1
0.191919192,0,1,0,1,0,0,0,1,0,0.086206897,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.169684565,0.091505427,0.099260275,0.182545738,0.106517072,0.280888549,0.004604191,0.001781199,0.003348065,0.006589372,0.002344506,0.00567466,1
0.222222222,0,1,0,0,1,0,1,0,0,0.465517241,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.14651475,0.070568886,0.087927491,0.179070749,0.094401118,0.264232475,0.005250975,0.001711732,0.022430918,0.022334944,0.00992664,0,1
0.282828283,0,1,0,1,0,0,0,1,0,0.137931034,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.207268264,0.133312075,0.125613761,0.228996049,0.15448907,0.319537036,0.003604823,0.001542518,0.003088032,0.004351047,0.006958495,0.005112869,0
0.080808081,0,1,0,1,0,0,0,1,0,0.310344828,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.186966359,0.108969468,0.109487288,0.195784421,0.11123693,0.282543091,0.002289503,0.001187466,0.001339226,0.001639291,0.002813408,0.001343003,1
0.252525253,0,1,1,0,0,0,0,1,0,0.310344828,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.147890745,0.067148584,0.086667439,0.160505131,0.081034799,0.261393703,0.001119567,0,0.000435248,0.000628019,0.001266033,0.000737706,0
0.232323232,0,1,1,0,0,0,0,1,0,0.293103448,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.295052345,0.22959112,0.184535343,0.335505555,0.245986882,0.388225476,0.008013261,0.005937329,0.011160216,0.01610306,0.011722532,0.018915535,1
0.141414141,0,1,1,0,0,0,0,1,0,0.189655172,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.146253709,0.07345963,0.086344602,0.16116358,0.081727904,0.261626553,0.00907559,0,0.001215348,0,0,0,1
0.212121212,0,1,1,0,0,0,0,1,0,0.120689655,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.168641286,0.089946171,0.086344602,0.160137756,0.080648088,0.260978723,0.028618789,0,0,0,0,0,1
0.070707071,1,0,1,0,0,0,0,1,0,0.103448276,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.184262152,0.11045375,0.112317601,0.208347699,0.132281942,0.301579922,0.005723758,0.001069313,0.005580108,0.003276973,0.004923464,0.011727631,1
0.151515152,1,0,1,0,0,0,1,0,0,0.344827586,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.284081547,0.215872898,0.16881571,0.302700865,0.233801518,0.382116045,0.008242211,0.003621771,0.005914915,0.008695652,0.388623048,0.009215648,1
0.131313131,0,1,0,1,0,0,1,0,0,0.275862069,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.26743864,0.196770832,0.163950096,0.286837807,0.216507603,0.365938735,0.006204553,0.003859264,0.005580108,0.008373591,0.011956983,0.009457767,1
0.121212121,0,1,0,1,0,0,0,1,0,0.068965517,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.146519174,0.066220433,0.086344602,0.160137756,0.080648088,0.260978723,0,0,0,0,0,0,1
0.202020202,0,1,1,0,0,0,1,0,0,0.25862069,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.160669362,0.066220433,0.086344602,0.160137756,0.080648088,0.260978723,0,0,0,0,0,0,0
0.04040404,0,1,0,1,0,0,1,0,0,0.275862069,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.167159105,0.087042141,0.097719662,0.182790655,0.085622778,0.263722203,0.001602652,0.000712479,0.005580108,0.008078905,0.00016646,0.00512611,0
0.141414141,0,1,1,0,0,0,1,0,0,0.224137931,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.146519174,0.066220433,0.086344602,0.160702948,0.080499353,0.260863451,0,0,0.000669613,0,0,0,0
0.202020202,0,1,0,0,1,0,1,0,0,0.206896552,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.259333983,0.17896514,0.144326772,0.249008559,0.162626859,0.31719624,0.006889115,0.002909291,0.004843534,0.004637681,0.006212942,0.003783107,0
0.090909091,1,0,1,0,0,0,0,1,0,0.103448276,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.162051552,0.076306719,0.089548813,0.166492399,0.088470558,0.260978723,0,0.000593733,0.002232043,0.005351047,0,0,0
0.04040404,1,0,0,1,0,0,0,1,0,0.068965517,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.188982126,0.112802598,0.112017275,0.167857338,0.088944527,0.267536947,0.003079382,0.001400616,0.000326994,0.000489533,0.000717419,0.000597731,1
0.333333333,0,1,0,0,1,0,0,1,0,0.103448276,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.172376384,0.080267968,0.17073077,0.304620634,0.222864537,0.368523908,1.3737E-05,0.086091272,0.005641489,0.008078905,0.011860858,0.013963448,1
0.060606061,0,1,0,1,0,0,0,1,0,0.051724138,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.170792441,0.091998922,0.09676927,0.17913763,0.096413999,0.260978723,0.005730626,0.000831226,0.002246551,0.000595813,0,0,0
0.393939394,0,1,1,0,0,0,0,1,0,0.155172414,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.270280889,0.185114852,0.146342856,0.249165871,0.145094967,0.2829988,0.010542017,0.002260341,0.0026818,0.003112721,0.00237733,0.196869101,1
0.282828283,1,0,1,0,0,0,1,0,0,0.327586207,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.202639433,0.104372369,0.093922485,0.160137756,0.082871181,0.262400414,0.001853353,0.002374932,0,0.003610306,0,0.008417413,1
0.04040404,1,0,1,0,0,0,1,0,0,0.672413793,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.191246546,0.11448238,0.113809898,0.17924219,0.100762019,0.276399079,0.002417715,0.001016471,0.000786795,0.001222222,0.001753691,0.000921187,0
0.080808081,0,1,1,0,0,0,0,1,0,0.103448276,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.147138593,0.068234274,0.087386135,0.16125872,0.080648088,0.260978723,0.002429163,0.001126311,0,0,0,0,0
0.04040404,0,1,0,0,1,0,1,0,0,0.551724138,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.164415963,0.086330369,0.086394016,0.160505131,0.08171898,0.261393703,0.002060553,5.3436E-05,0.000770055,0.00173913,0,0.001475412,0
0.060606061,1,0,0,1,0,0,1,0,0,0.275862069,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.185637263,0.109216215,0.111637338,0.20255448,0.128079682,0.298478329,0.002403978,0.001068719,0,0.005958132,0.004454562,0.003783107,1
0.292929293,0,1,0,1,0,0,0,1,0,0.172413793,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.15609097,0.074557657,0.091989856,0.171250374,0.096087773,0.274275764,0.002289503,0.001187466,0.002232043,0.006441224,0.004689013,0.00567466,0
0.04040404,1,0,0,0,1,0,1,0,0,0.517241379,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.15156567,0.073429261,0.091017502,0.169897681,0.091593993,0.26951425,0.002289503,0.000712479,0.002232043,0.001610306,0.000937803,0.001891553,1
0.02020202,1,0,0,0,1,0,0,1,0,0.362068966,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.153761954,0.075136565,0.092344537,0.170918795,0.092653978,0.270779171,0.001717127,0.001187466,0.001116022,0.001610306,0.002344506,0.002351201,0
0.272727273,1,0,1,0,0,0,1,0,0,0.482758621,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.146964271,0.066879059,0.086726187,0.170159554,0.093695123,0.261568917,0.000794458,0.000412644,0.011873354,0.005085346,0.001800581,0.000977933,0
0.070707071,0,1,1,0,0,0,0,1,0,0.068965517,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.151827596,0.071684945,0.090209311,0.167292146,0.087641608,0.266421111,0,0.000840726,0.001052408,0.000161031,0.001038616,0,0
0.02020202,1,0,0,1,0,0,1,0,0,0.655172414,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.164255799,0.086383514,0.098486674,0.1810103,0.103067412,0.260978723,0.001752615,0.000831226,0.000494398,0.000727858,0,0,0
0,0,1,0,0,1,0,1,0,0,0.482758621,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.147765976,0.067040394,0.086344602,0.160137756,0.080648088,0.260978723,0,0,0,0,0,0,1
0.070707071,0,1,0,1,0,0,1,0,0,0.517241379,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.16053486,0.081965782,0.095144104,0.17630225,0.09724989,0.274781425,0.001488177,0,0.00156243,0,0.00351676,0.001513243,1
0.212121212,0,1,1,0,0,0,1,0,0,0.25862069,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.196494796,0.097461536,0.099617702,0.195909705,0.120064848,0.286608359,0.010308488,0.005937329,0.016740324,0.014492754,0.049234636,0,1
0.02020202,0,1,1,0,0,0,1,0,0,0.344827586,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.169950915,0.092346267,0.102147689,0.186807286,0.108569615,0.283164792,0.001695377,0.001030127,0.001109325,0.003225443,0.002766518,0.002341743,1
0.02020202,0,1,0,1,0,0,0,1,0,0.034482759,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.172263119,0.094247173,0.102790618,0.187621163,0.110353444,0.284432787,0.001373702,0.000712479,0,0.002254428,0.002813408,0,1
0.171717172,1,0,1,0,0,0,0,1,0,0.25862069,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.271720596,0.146163833,0.131644991,0.237199812,0.165946624,0.313041059,0.004579006,0.001781199,0.004464086,0.014492754,0,0.00567466,1
0.424242424,0,1,1,0,0,0,1,0,0,0.224137931,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.151075444,0.07057458,0.092474111,0.161579938,0.090413037,0.268800331,0.005265857,0.006661683,0.001708629,0.01594525,0.023918655,0.011209346,0
0.131313131,1,0,0,1,0,0,0,1,0,0.689655172,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.26330446,0.195060681,0.156351899,0.246919232,0.14911577,0.317490569,0.006868509,0.002137438,0.002790054,0.00805153,0.011722532,0.009457767,0
0.232323232,0,1,1,0,0,0,0,1,0,0.24137931,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.146519174,0.066220433,0.086344602,0.162425842,0.080648088,0.26159274,0,0,0.002710816,0,0.001873261,0.032392853,0
0.04040404,1,0,0,1,0,0,1,0,0,0.206896552,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.184501071,0.106841744,0.087153341,0.160505131,0.082207822,0.261278431,0.002667271,0.000874569,0.000435248,0.002533011,0,0.001475412,1
0.212121212,0,1,0,1,0,0,1,0,0,0.344827586,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.152285081,0.066404545,0.088331586,0.166796661,0.084705579,0.260978723,0,0.002170094,0.007889157,0.006589372,0,0,0
0.141414141,1,0,1,0,0,0,0,1,0,0.24137931,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.368680929,0.29805411,0.217257171,0.379215626,0.305543354,0.430495048,0.010302764,0.005937329,0.011160216,0.012882448,0.018756052,0.013240874,1
0.111111111,1,0,1,0,0,0,0,1,0,0.172413793,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.148589804,0.07087827,0.086383035,0.160344993,0.080866233,0.261147789,0.005618441,4.15613E-05,0.000245525,0.000354267,0.000515791,0.000680959,1
0.222222222,0,1,0,1,0,0,0,1,0,0.189655172,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2117856,0.132413344,0.099118622,0.172915807,0.080727413,0.260978723,0,0.000712479,0.001146154,0.000128824,0,0,0
0.292929293,0,1,0,1,0,0,1,0,0,0.775862069,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.146519174,0.066410239,0.086454411,0.181742223,0.09736392,0.260978723,0.00022895,0,0.025595956,0,0,0,1
0.090909091,0,1,0,0,1,0,0,1,0,0.603448276,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.208503563,0.130699397,0.111375994,0.197594919,0.113460023,0.287310752,0.002518453,0.000893568,0.001450828,0.00194847,0.007033519,0.003783107,0
0.01010101,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.161893157,0.083829676,0.097044889,0.178486717,0.10018691,0.267464709,0.001678206,0.000831226,0.000435248,0.000634461,0.001474695,0,1
