,title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,Action,Animation,Comedy,Drama,Documentary,Romance,Short
2355,Elvira: Mistress of the Dark,0.7184466019417464,0.2344139650872818,0.00026781786766427333,0.6067415730337078,0.005005550122373568,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.3186813186813187,0.42028985507246375,0.2439024390243903,0.14285714285714285,0.047619047619047616,0.11111111111111112,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2356,Elvis Has Left the Building,0.873786407766989,0.2194513715710723,0.0004106750161336613,0.48314606741573035,0.0010011100244747136,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.5918367346938775,0.5384615384615385,0.7101449275362319,0.2439024390243903,0.0,0.047619047619047616,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2357,Elvis on Tour,0.5631067961165037,0.22693266832917705,2.1389286554579115e-05,0.7191011235955056,0.00032900064502184787,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.13043478260869565,0.4878048780487805,0.2857142857142857,0.15343915343915343,0.22222222222222227,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2358,Embrace of the Vampire,0.7864077669902905,0.22693266832917705,1.7817857842844413e-05,0.37078651685393255,0.0025558214773652634,0.047619047619047616,0.13043478260869565,0.42028985507246375,0.5918367346938775,0.3186813186813187,0.42028985507246375,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2359,Embrassez qui vous voudrez,0.8543689320388346,0.25187032418952615,0.0003928178725749878,0.6404494382022472,0.0009277479595470289,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.7101449275362319,0.7317073170731708,0.14285714285714285,0.047619047619047616,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2360,Emeryville,0.9902912621359228,0.20199501246882792,3.567500140151791e-05,0.5056179775280898,0.0010863228845061012,0.15343915343915343,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.13043478260869565,0.0,0.14285714285714285,0.25925925925925924,0.4444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2361,Emma,0.1747572815533971,0.1745635910224439,1.2460714775242366e-05,0.6853932584269662,8.182691857318687e-05,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.42028985507246375,0.4878048780487805,0.2857142857142857,0.15343915343915343,0.11111111111111112,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2362,Emma,0.7961165048543677,0.2942643391521197,0.00021424643698825287,0.696629213483146,0.002128064206479225,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.42028985507246375,0.4878048780487805,0.2857142857142857,0.15343915343915343,0.11111111111111112,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2363,Emmanuelle,0.5825242718446617,0.2194513715710723,1.7817857842844413e-05,0.48314606741573035,0.004053536249042766,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.5918367346938775,0.5384615384615385,0.42028985507246375,0.2439024390243903,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2364,Emmett's Mark,0.8543689320388346,0.2543640897755611,0.00016067500631223238,0.5730337078651684,0.0006438932006345255,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.3186813186813187,0.7101449275362319,0.4878048780487805,0.14285714285714285,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2365,Emotional Arithmetic,0.9029126213592242,0.24189526184538654,0.00024281786668213048,0.5730337078651684,0.0003651173539093234,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.3186813186813187,0.7101449275362319,0.2439024390243903,0.14285714285714285,0.047619047619047616,0.11111111111111112,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2366,Emperor of the North Pole,0.5728155339805845,0.28428927680798,0.00013228214805394153,0.7191011235955056,0.0022144057136633463,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.42028985507246375,0.4878048780487805,0.2857142857142857,0.15343915343915343,0.11111111111111112,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2367,Empire,0.8543689320388346,0.2194513715710723,0.0001249607191948854,0.5617977528089888,0.0034542246109412183,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.3186813186813187,0.7101449275362319,0.4878048780487805,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2368,Empire State,0.9611650485436911,0.22942643391521197,0.0003928178725749878,0.47191011235955055,0.008381898079776167,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.5918367346938775,0.5384615384615385,0.7101449275362319,0.2439024390243903,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2369,Empire of the Sun,0.7087378640776691,0.3765586034912718,0.0012499607633913157,0.7640449438202246,0.052159299516431126,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.13043478260869565,0.4878048780487805,0.42857142857142855,0.15343915343915343,0.11111111111111112,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2370,Employee of the Month,0.893203883495147,0.25187032418952615,0.0004285321596923348,0.5056179775280898,0.021439216989751323,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.5918367346938775,0.5384615384615385,0.7101449275362319,0.2439024390243903,0.0,0.047619047619047616,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2371,Employees' Entrance,0.18446601941747787,0.18204488778054864,6.675000262232153e-06,0.7078651685393258,0.00017211869079187582,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.42028985507246375,0.4878048780487805,0.2857142857142857,0.047619047619047616,0.11111111111111112,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2372,En cas de malheur,0.42718446601941906,0.2992518703241895,2.674642962218116e-05,0.6629213483146068,0.00023137266631039041,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.42028985507246375,0.9756097560975611,0.14285714285714285,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2373,En mand kommer hjem,0.9029126213592242,0.24438902743142144,1.4246429131109715e-05,0.5168539325842696,0.00011004309739152718,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.5384615384615385,0.7101449275362319,0.2439024390243903,0.0,0.047619047619047616,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2374,En tu ausencia,0.9126213592233015,0.23192019950124687,1.746428640038268e-06,0.6067415730337078,9.875662586419107e-05,0.15343915343915343,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.42028985507246375,0.2439024390243903,0.2857142857142857,0.15343915343915343,0.11111111111111112,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2375,Enchanted,0.9029126213592242,0.2618453865336658,0.0030356751192586657,0.6853932584269662,0.08314856438903791,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.42028985507246375,0.4878048780487805,0.2857142857142857,0.15343915343915343,0.11111111111111112,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2376,Encino Man,0.7572815533980588,0.2144638403990025,0.00024996072410559983,0.5280898876404494,0.01719550369547294,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.5918367346938775,0.3186813186813187,0.7101449275362319,0.2439024390243903,0.0,0.047619047619047616,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2377,End Game,0.893203883495147,0.24189526184538654,0.00017853214987090588,0.46067415730337075,0.00228607480786193,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.5918367346938775,0.5384615384615385,0.7101449275362319,0.0,0.0,0.047619047619047616,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2378,End of Days,0.8252427184466029,0.29675810473815456,0.0035713894260188707,0.5280898876404494,0.05144825181020895,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.5384615384615385,0.7101449275362319,0.2439024390243903,0.0,0.047619047619047616,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2379,End of Watch,0.9514563106796103,0.26683291770573564,0.00024996072410559983,0.752808988764045,0.10631178990458982,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.13043478260869565,0.4878048780487805,0.42857142857142855,0.15343915343915343,0.11111111111111112,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2380,End of the Spear,0.8834951456310698,0.2643391521197007,0.0003571035854576408,0.6741573033707864,0.0022217419201561147,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.42028985507246375,0.2439024390243903,0.14285714285714285,0.15343915343915343,0.22222222222222227,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2381,Ender's Game,0.9611650485436911,0.2793017456359102,0.00392853229719234,0.6404494382022472,0.1077316280227287,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.42028985507246375,0.4878048780487805,0.14285714285714285,0.047619047619047616,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2382,Endless Love,0.9708737864077683,0.2543640897755611,0.0007142464566311107,0.595505617977528,0.01836703944001043,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.3186813186813187,0.7101449275362319,0.4878048780487805,0.14285714285714285,0.047619047619047616,0.11111111111111112,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2383,Enemies Closer,0.9611650485436911,0.20698254364089774,0.00017853214987090588,0.47191011235955055,0.002201990594983276,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.5918367346938775,0.5384615384615385,0.42028985507246375,0.2439024390243903,0.0,0.047619047619047616,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2384,Enemy Mine,0.6893203883495147,0.2643391521197007,0.0014285321989780506,0.6629213483146068,0.019551554626804357,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.42028985507246375,0.7317073170731708,0.2857142857142857,0.047619047619047616,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2385,Enemy at the Gates,0.8446601941747574,0.3216957605985037,0.0024285322382637665,0.7415730337078652,0.11087773196097364,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.13043478260869565,0.4878048780487805,0.42857142857142855,0.15343915343915343,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2386,Enemy of the State,0.8155339805825257,0.3241895261845386,0.0032142465548454006,0.7078651685393258,0.1091667028774295,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.42028985507246375,0.7317073170731708,0.2857142857142857,0.047619047619047616,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2387,Enough Said,0.9611650485436911,0.22693266832917705,0.0002856750112229468,0.6853932584269662,0.028390554803437634,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.42028985507246375,0.7317073170731708,0.2857142857142857,0.047619047619047616,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2388,Enter Nowhere,0.9417475728155331,0.2194513715710723,1.7817857842844413e-05,0.6292134831460674,0.002707060195831568,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.7101449275362319,0.4878048780487805,0.14285714285714285,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2389,Enter the Dangerous Mind,0.9611650485436911,0.2144638403990025,2.8532143978048512e-05,0.47191011235955055,0.00014559548270263594,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.5918367346938775,0.3186813186813187,0.42028985507246375,0.2439024390243903,0.0,0.047619047619047616,0.11111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2390,Enter the Dragon,0.5728155339805845,0.20947630922693267,3.0317858333915863e-05,0.752808988764045,0.04472433639779846,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.13043478260869565,0.4878048780487805,0.42857142857142855,0.15343915343915343,0.11111111111111112,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2391,Enter the Ninja,0.6504854368932058,0.2169576059850374,5.353214496019141e-05,0.46067415730337075,0.0014683699457064287,0.047619047619047616,0.13043478260869565,0.42028985507246375,0.5918367346938775,0.5384615384615385,0.42028985507246375,0.2439024390243903,0.0,0.047619047619047616,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2392,Entourage,0.9805825242718456,0.2543640897755611,0.0010713893278045806,0.6292134831460674,0.035363336913025886,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.42028985507246375,0.4878048780487805,0.14285714285714285,0.047619047619047616,0.11111111111111112,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2393,Entrapment,0.8252427184466029,0.2768079800498753,0.0023571036640290728,0.5842696629213484,0.050925688178493286,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.3186813186813187,0.7101449275362319,0.4878048780487805,0.14285714285714285,0.047619047619047616,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2394,Envy,0.873786407766989,0.24189526184538654,0.0014285321989780506,0.42696629213483145,0.014862590030772565,0.047619047619047616,0.13043478260869565,0.42028985507246375,0.5918367346938775,0.5384615384615385,0.42028985507246375,0.2439024390243903,0.0,0.047619047619047616,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2395,Epic,0.9611650485436911,0.24937655860349126,0.0035713894260188707,0.6404494382022472,0.049496820883132536,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.7101449275362319,0.7317073170731708,0.14285714285714285,0.047619047619047616,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2396,Epic Movie,0.9029126213592242,0.20947630922693267,0.0007142464566311107,0.14606741573033705,0.05134498059573383,0.4708994708994709,0.42028985507246375,0.42028985507246375,0.18367346938775508,0.09890109890109891,0.13043478260869565,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2397,Episode 50,0.9417475728155331,0.18952618453865336,2.603571530854596e-06,0.2359550561797753,0.0006038262267124822,0.25925925925925924,0.42028985507246375,0.42028985507246375,0.5918367346938775,0.09890109890109891,0.13043478260869565,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2398,Equals,0.9805825242718456,0.24688279301745633,0.0005713893081617228,0.5730337078651684,0.007788229677438288,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.3186813186813187,0.7101449275362319,0.4878048780487805,0.14285714285714285,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2399,Equilibrium,0.8543689320388346,0.2618453865336658,0.0007142464566311107,0.7303370786516854,0.15151580134230005,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.42028985507246375,0.4878048780487805,0.2857142857142857,0.15343915343915343,0.11111111111111112,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2400,Equinox,0.5436893203883493,0.1945137157107232,2.2821429467984733e-06,0.48314606741573035,0.0010090105545438488,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.5918367346938775,0.3186813186813187,0.42028985507246375,0.2439024390243903,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2401,Eraser,0.7961165048543677,0.2817955112219451,0.0035713894260188707,0.5730337078651684,0.04871974731847545,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.3186813186813187,1.0,0.4878048780487805,0.0,0.047619047619047616,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2402,Eraserhead,0.6116504854368934,0.2169576059850374,6.750000265178581e-07,0.7191011235955056,0.04125826099175354,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.13043478260869565,0.2439024390243903,0.2857142857142857,0.15343915343915343,0.11111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2403,Erin Brockovich,0.8349514563106801,0.3216957605985037,0.0018571036443862147,0.7078651685393258,0.07878690746729887,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.42028985507246375,0.7317073170731708,0.2857142857142857,0.15343915343915343,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2404,Ernest Goes to Camp,0.7087378640776691,0.22443890274314215,0.0001071035756362119,0.5056179775280898,0.004956453971229656,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.5918367346938775,0.3186813186813187,0.42028985507246375,0.2439024390243903,0.0,0.047619047619047616,0.11111111111111112,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2405,Ernest Rides Again,0.766990291262136,0.2344139650872818,0.00024996072410559983,0.44943820224719105,0.000616241345392552,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.5918367346938775,0.3186813186813187,0.42028985507246375,0.0,0.0,0.047619047619047616,0.11111111111111112,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2406,Ernest Saves Christmas,0.7184466019417464,0.23192019950124687,0.00021424643698825287,0.5056179775280898,0.004413010367188422,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.5918367346938775,0.3186813186813187,0.42028985507246375,0.2439024390243903,0.0,0.047619047619047616,0.11111111111111112,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2407,Escanaba in da Moonlight,0.8446601941747574,0.22194513715710723,3.567500140151791e-05,0.6179775280898876,0.0005615019584849718,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.42028985507246375,0.2439024390243903,0.14285714285714285,0.047619047619047616,0.22222222222222227,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2408,Escape Plan,0.9611650485436911,0.2817955112219451,0.0017856750701515207,0.6404494382022472,0.1038863271733653,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.7101449275362319,0.7317073170731708,0.14285714285714285,0.047619047619047616,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2409,Escape from Alcatraz,0.6310679611650478,0.27431421446384036,0.0002856750112229468,0.7415730337078652,0.05091158008908412,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.13043478260869565,0.7317073170731708,0.42857142857142855,0.15343915343915343,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2410,Escape from Fort Bravo,0.3786407766990294,0.24189526184538654,5.4246430702538354e-05,0.6404494382022472,0.0007533719744496857,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.3186813186813187,0.7101449275362319,0.7317073170731708,0.14285714285714285,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2411,Escape from L.A.,0.7961165048543677,0.24688279301745633,0.0017856750701515207,0.5280898876404494,0.03140178540693091,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.5918367346938775,0.3186813186813187,0.7101449275362319,0.2439024390243903,0.0,0.047619047619047616,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2412,Escape from New York,0.6504854368932058,0.25935162094763087,0.00021424643698825287,0.696629213483146,0.053399118413709,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.42028985507246375,0.7317073170731708,0.2857142857142857,0.047619047619047616,0.11111111111111112,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2413,Escape from Planet Earth,0.9611650485436911,0.2169576059850374,0.0014285321989780506,0.5617977528089888,0.011705199621000285,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.3186813186813187,0.7101449275362319,0.2439024390243903,0.0,0.047619047619047616,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2414,Escape from the Planet of the Apes,0.5533980582524265,0.23940149625935161,8.92464320775384e-05,0.595505617977528,0.01356859607016348,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.3186813186813187,1.0,0.4878048780487805,0.14285714285714285,0.047619047619047616,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2415,Escobar: Paradise Lost,0.9708737864077683,0.2942643391521197,0.0006071035952790697,0.6292134831460674,0.008546116240498907,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.7101449275362319,0.7317073170731708,0.14285714285714285,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2416,Essex Boys Retribution,0.9611650485436911,0.19950124688279303,3.567500140151791e-05,0.3595505617977528,6.828315274038353e-05,0.25925925925925924,0.13043478260869565,0.13043478260869565,0.5918367346938775,0.3186813186813187,0.42028985507246375,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2417,Et Dieu... cra la femme,0.40776699029126107,0.2194513715710723,1.0675000419375016e-05,0.595505617977528,0.0029406901564474255,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.3186813186813187,0.7101449275362319,0.4878048780487805,0.14285714285714285,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2418,Et maintenant on va o?,0.9417475728155331,0.26932668329177056,0.00023924643797039577,0.7303370786516854,0.004529825347496351,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.42028985507246375,0.2439024390243903,0.2857142857142857,0.15343915343915343,0.22222222222222227,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2419,Eternal Sunshine of the Spotless Mind,0.873786407766989,0.2643391521197007,0.0007142464566311107,0.8202247191011236,0.395654031273684,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.13043478260869565,0.2439024390243903,0.2857142857142857,0.25925925925925924,0.22222222222222227,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2420,Eu Tu Eles,0.8349514563106801,0.2543640897755611,6.781785980713022e-05,0.6853932584269662,0.0005942327259142466,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.42028985507246375,0.4878048780487805,0.2857142857142857,0.15343915343915343,0.11111111111111112,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2421,Eulogy,0.873786407766989,0.20698254364089774,0.0002321035805469264,0.6404494382022472,0.004130848579005019,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.42028985507246375,0.4878048780487805,0.14285714285714285,0.047619047619047616,0.11111111111111112,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2422,EuroTrip,0.873786407766989,0.22693266832917705,0.0008928178922178458,0.6292134831460674,0.09368166394192434,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.42028985507246375,0.4878048780487805,0.14285714285714285,0.047619047619047616,0.11111111111111112,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2423,Evan Almighty,0.9029126213592242,0.2344139650872818,0.006249960959819895,0.49438202247191015,0.06635993799212543,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.5918367346938775,0.5384615384615385,0.7101449275362319,0.2439024390243903,0.0,0.047619047619047616,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2424,Eve of Destruction,0.7475728155339816,0.24189526184538654,0.00046424644680968184,0.42696629213483145,0.0006263991697671545,0.047619047619047616,0.13043478260869565,0.42028985507246375,0.5918367346938775,0.5384615384615385,0.42028985507246375,0.0,0.0,0.047619047619047616,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2425,Eve's Bayou,0.8058252427184485,0.26683291770573564,0.00021424643698825287,0.7078651685393258,0.003705912926000814,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.42028985507246375,0.4878048780487805,0.2857142857142857,0.15343915343915343,0.11111111111111112,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2426,Evelyn,0.8543689320388346,0.23192019950124687,0.0003571035854576408,0.6741573033707864,0.0028210535582576628,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.42028985507246375,0.7317073170731708,0.2857142857142857,0.047619047619047616,0.11111111111111112,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2427,Evelyn Prentice,0.1941747572815551,0.19201995012468828,1.7746429268609722e-05,0.6629213483146068,0.00029683420116893985,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.42028985507246375,0.7317073170731708,0.2857142857142857,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2428,Even Cowgirls Get the Blues,0.766990291262136,0.23192019950124687,0.0002856750112229468,0.37078651685393255,0.003249375152720068,0.15343915343915343,0.42028985507246375,0.42028985507246375,0.5918367346938775,0.3186813186813187,0.42028985507246375,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2429,Event Horizon,0.8058252427184485,0.3192019950124688,0.0021428179413249906,0.6404494382022472,0.0705494762230726,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.42028985507246375,0.4878048780487805,0.14285714285714285,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2430,EverAfter,0.8155339805825257,0.29675810473815456,0.0009285321793351928,0.6741573033707864,0.03327251806258687,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.42028985507246375,0.4878048780487805,0.14285714285714285,0.15343915343915343,0.11111111111111112,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2431,Everest,0.9805825242718456,0.29675810473815456,0.0019642465057382557,0.6853932584269662,0.08425971751090415,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.42028985507246375,0.7317073170731708,0.2857142857142857,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2432,Every Which Way But Loose,0.6213592233009706,0.2793017456359102,0.00017853214987090588,0.595505617977528,0.00994281709200675,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.3186813186813187,0.7101449275362319,0.4878048780487805,0.14285714285714285,0.047619047619047616,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2433,Everybody Wants Some!!,0.9902912621359228,0.2867830423940149,0.0003571035854576408,0.6741573033707864,0.017627775554969916,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.42028985507246375,0.4878048780487805,0.2857142857142857,0.15343915343915343,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2434,Everybody Wants to Be Italian,0.9029126213592242,0.256857855361596,3.9246430113252614e-05,0.550561797752809,0.0006111624332052507,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.3186813186813187,0.42028985507246375,0.2439024390243903,0.14285714285714285,0.047619047619047616,0.11111111111111112,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2435,Everybody's Fine,0.9223300970873787,0.24189526184538654,0.0007499607437484577,0.696629213483146,0.028766958628874295,0.047619047619047616,0.13043478260869565,0.13043478260869565,0.18367346938775508,0.09890109890109891,0.42028985507246375,0.7317073170731708,0.2857142857142857,0.15343915343915343,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
